Model,SITE,공정번호(취합열),,2팀검사원,일신1차,Remark
HOT,/P616AS:PP_SB,616,,616,,
HOT,/P616AW:PP,616,,616,,
HOT,/P616AW:PP_SB,616,,616,,
HOT,/P616RA:EQUI,616,,616,,
HOT,/P616RA:PP,616,,616,,
HOT,/P616RA:PP_SB,616,,616,,
HOT,/P616RB:EQUI,616,,616,,
HOT,/P616RB:PP,616,,616,,
HOT,/P616RB:PP_SB,616,,616,,
HOT,/P616RC:EQUI,616,,616,,
HOT,/P616RC:PP,616,,616,,
HOT,/P616RC:PP_SB,616,,616,,
HOT,/P616RD:EQUI,616,,616,,
HOT,/P616RD:PP,616,,616,,
HOT,/P616RD:PP_SB,616,,616,,
HOT,/P616RE:EQUI,616,,616,,
HOT,/P616RE:PP,616,,616,,
HOT,/P616RE:PP_SB,616,,616,,
HOT,/P616UA:EQUI,616,,616,,
HOT,/P616UA:MISC,616,,616,,
HOT,/P616UA:PP,616,,616,,
HOT,/P616UB:EQUI,616,,616,,
HOT,/P616UB:PP,616,,616,,
HOT,/P616XA:PP,616,,616,,
HOT,/P616XB:EQUI,616,,616,,
HOT,/P616XB:MISC,616,,616,,
HOT,/P616XB:PP,616,,616,,
HOT,/P616XB:STRU,616,,616,,
HOT,/P620AB:EQUI,620,,620,,
HOT,/P620AB:MISC,620,,620,,
HOT,/P620AB:PP,620,,620,,
HOT,/P620AB:PP_SB,620,,620,,
HOT,/P620AC:EQUI,620,,620,,
HOT,/P620AC:PP,620,,620,,
HOT,/P620AC:PP_SB,620,,620,,
HOT,/P620AD:EQUI,620,,620,,
HOT,/P620AD:MISC,620,,620,,
HOT,/P620AD:PP,620,,620,,
HOT,/P620AD:PP_SB,620,,620,,
HOT,/P620AE:EQUI,620,,620,,
HOT,/P620AE:PP,620,,620,,
HOT,/P620AF:EQUI,620,,620,,
HOT,/P620AF:PP,620,,620,,
HOT,/P620RA:EQUI,620,,620,,
HOT,/P620RA:PP,620,,620,,
HOT,/P620RA:PP_SB,620,,620,,
HOT,/P620RB:EQUI,620,,620,,
HOT,/P620RB:PP,620,,620,,
HOT,/P620RB:PP_SB,620,,620,,
HOT,/P620RC:EQUI,620,,620,,
HOT,/P620RC:MISC,620,,620,,
HOT,/P620RC:PP,620,,620,,
HOT,/P620RC:PP_SB,620,,620,,
HOT,/P620RD:EQUI,620,,620,,
HOT,/P620RD:PP,620,,620,,
HOT,/P620RD:PP_SB,620,,620,,
HOT,/P620RE:EQUI,620,,620,,
HOT,/P620RE:PP,620,,620,,
HOT,/P620RE:PP_SB,620,,620,,
HOT,/P620RF:EQUI,620,,620,,
HOT,/P620RF:PP,620,,620,,
HOT,/P620RF:PP_SB,620,,620,,
HOT,/P620RG:EQUI,620,,620,,
HOT,/P620RG:PP,620,,620,,
HOT,/P620RG:PP_SB,620,,620,,
HOT,/P620RH:EQUI,620,,620,,
HOT,/P620RH:PP,620,,620,,
HOT,/P620RH:PP_SB,620,,620,,
HOT,/P620RI:EQUI,620,,620,,
HOT,/P620RI:PP,620,,620,,
HOT,/P620RI:PP_SB,620,,620,,
HOT,/P620UA:EQUI,620,,620,,
HOT,/P620UA:PP,620,,620,,
HOT,/P620UB:PP,620,,620,,
HOT,/P621AB:EQUI,621,,621,,
HOT,/P621AB:MISC,621,,621,,
HOT,/P621AB:PP,621,,621,,
HOT,/P621AB:PP_SB,621,,621,,
HOT,/P621AE:EQUI,621,,621,,
HOT,/P621AE:PP,621,,621,,
HOT,/P621AE:PP_SB,621,,621,,
HOT,/P621AG:EQUI,621,,621,,
HOT,/P621AG:PP,621,,621,,
HOT,/P621AG:PP_SB,621,,621,,
HOT,/P621AH:EQUI,621,,621,,
HOT,/P621AH:PP,621,,621,,
HOT,/P621RA:PP,621,,621,,
HOT,/P621RA:PP_SB,621,,621,,
HOT,/P621RB:EQUI,621,,621,,
HOT,/P621RB:PP,621,,621,,
HOT,/P621RB:PP_SB,621,,621,,
HOT,/P621RC:EQUI,621,,621,,
HOT,/P621RC:MISC,621,,621,,
HOT,/P621RC:PP,621,,621,,
HOT,/P621RC:PP_SB,621,,621,,
HOT,/P621RD:EQUI,621,,621,,
HOT,/P621RD:PP,621,,621,,
HOT,/P621RD:PP_SB,621,,621,,
HOT,/P621RE:EQUI,621,,621,,
HOT,/P621RE:PP,621,,621,,
HOT,/P621RE:PP_SB,621,,621,,
HOT,/P621RG:EQUI,621,,621,,
HOT,/P621RG:PP,621,,621,,
HOT,/P621RG:PP_SB,621,,621,,
HOT,/P621RH:EQUI,621,,621,,
HOT,/P621RH:PP,621,,621,,
HOT,/P621RH:PP_SB,621,,621,,
HOT,/P621RK:EQUI,621,,621,,
HOT,/P621RK:PP,621,,621,,
HOT,/P621RK:PP_SB,621,,621,,
HOT,/P621UC:PP,621,,621,,
HOT,/P621UD:EQUI,621,,621,,
HOT,/P621UD:MISC,621,,621,,
HOT,/P621UD:PP,621,,621,,
HOT,/P632AA:EQUI,632,,632,,
HOT,/P632AA:MISC,632,,632,,
HOT,/P632AA:PP,632,,632,,
HOT,/P632AA:PP_SB,632,,632,,
HOT,/P632RC:PP,632,,632,,
HOT,/P632RC:PP_NOTREVERSE,632,,632,,
HOT,/P632UA:EQUI,632,,632,,
HOT,/P632UA:MISC,632,,632,,
HOT,/P632UA:PP,632,,632,,
HOT,/P632XA:EQUI,632,,632,,
HOT,/P632XA:PP,632,,632,,
HOT,/P655AA:EQUI,655,,655,,
HOT,/P655AA:PP,655,,655,,
HOT,/P655AC:MISC,655,,655,,
HOT,/P655RA:PP,655,,655,,
HOT,/P655UA:EQUI,655,,655,,
HOT,/P655UA:MISC,655,,655,,
HOT,/P655UA:PP,655,,655,,
HOT,/P655XA:EQUI,655,,655,,
HOT,/P655XA:PP,655,,655,,
HOT,/RFCC:EQUI-152,152,,152,,
HOT,/RFCC:EQUI-153,153,,153,,
HOT,/RFCC:EQUI-154,154,,154,,
HOT,/RFCC:EQUI-155,155,,155,,
HOT,/RFCC:PP-152,152,,152,,
HOT,/RFCC:PP-153,153,,153,,
HOT,/RFCC:PP-154,154,,154,,
HOT,/RFCC:PP-155,155,,155,,
HOT,/RFCC_DUCT,615/620,,615/620,,
HOT,/S612AA:STRU,612,,612,,
HOT,/S612AB:STRU,612,,612,,
HOT,/S612UA:STRU,612,,612,,
HOT,/S612UB:STRU,612,,612,,
HOT,/S615AA:STRU,615,,615,,
HOT,/S615UA:STRU,615,,615,,
HOT,/S616AA:STRU,616,,616,,
HOT,/S616AB:STRU,616,,616,,
HOT,/S616UA:STRU,616,,616,,
HOT,/S616UB:STRU,616,,616,,
HOT,/S620AA:STRU,620,,620,,
HOT,/S620AE:STRU,620,,620,,
HOT,/S620AF:STRU,620,,620,,
HOT,/S620UA:STRU,620,,620,,
HOT,/S620UE:STRU,620,,620,,
HOT,/S620UF:STRU,620,,620,,
HOT,/S621AA:STRU,621,,621,,
HOT,/S621AC:STRU,621,,621,,
HOT,/S621AK:STRU,621,,621,,
HOT,/S621UA:STRU,621,,621,,
HOT,/S621UC:STRU,621,,621,,
HOT,/S621UK:STRU,621,,621,,
HOT,/S632AA:STRU,632,,632,,
HOT,/S632UA:STRU,632,,632,,
HOT,/S632XA:STRU,632,,632,,
HOT,/S652AA:STRU,652,,652,,
HOT,/S652UA:STRU,652,,652,,
HOT,/S653AA:STRU,653,,653,,
HOT,/S653UA:STRU,653,,653,,
HOT,/S654AA:STRU,654,,654,,
HOT,/S654UA:STRU,654,,654,,
HOT,/S655AA:STRU,655,,655,,
HOT,/S655UA:STRU,655,,655,,
HOT,/VGOFCCE612AA:Power:ELEC,612,,612,,
HOT,/VGOFCCE615AA:Lighting:ELEC,615,,615,,
HOT,/VGOFCCE615AA:Power:ELEC,615,,615,,
HOT,/VGOFCCE616AA:Communication:ELEC,616,,616,,
HOT,/VGOFCCE616AA:Lighting:ELEC,616,,616,,
HOT,/VGOFCCE616AA:Power:ELEC,616,,616,,
HOT,/VGOFCCE616AB:Lighting:ELEC,616,,616,,
HOT,/VGOFCCE616AB:Power:ELEC,616,,616,,
HOT,/VGOFCCE620AA:Power:ELEC,620,,620,,
HOT,/VGOFCCE621AA:Power:ELEC,621,,621,,
HOT,/VGOFCCE624AA:Lighting:ELEC,624,,624,,
HOT,/VGOFCCE624AA:Power:ELEC,624,,624,,
HOT,/VGOFCCE652AA:Communication:ELEC,652,,652,,
HOT,/VGOFCCE652AA:FireAlarm:ELEC,652,,652,,
HOT,/VGOFCCE652AA:Lighting:ELEC,652,,652,,
HOT,/VGOFCCE652AA:Power:ELEC,652,,652,,
HOT,/VGOFCCE653AA:Communication:ELEC,653,,653,,
HOT,/VGOFCCE653AA:FireAlarm:ELEC,653,,653,,
HOT,/VGOFCCE653AA:Lighting:ELEC,653,,653,,
HOT,/VGOFCCE653AA:Power:ELEC,653,,653,,
HOT,/VGOFCCE654AA:Communication:ELEC,654,,654,,
HOT,/VGOFCCE654AA:FireAlarm:ELEC,654,,654,,
HOT,/VGOFCCE654AA:Power:ELEC,654,,654,,
HOT,/VGOFCCE655AA:Communication:ELEC,655,,655,,
HOT,/VGOFCCE655AA:FireAlarm:ELEC,655,,655,,
HOT,/VGOFCCE655AA:Lighting:ELEC,655,,655,,
HOT,/VGOFCCE655AA:Power:ELEC,655,,655,,
HOT,/VGOFCCE656AA:FireAlarm:ELEC,656,,656,,
HOT,/VGOFCCE656AA:Lighting:ELEC,656,,656,,
HOT,/VGOFCCE656AA:Power:ELEC,656,,656,,
HOT,/VGOFCCE656AB:FireAlarm:ELEC,656,,656,,
HOT,/VGOFCCE656AD:FireAlarm:ELEC,656,,656,,
HOT,/VGOFCCI615AA:Cable:INST,615,,615,,
HOT,/VGOFCCI615AA:PowerCable:INST,615,,615,,
HOT,/VGOFCCI616AA:Cable:INST,616,,616,,
HOT,/VGOFCCI616AB:Cable:INST,616,,616,,
HOT,/VGOFCCI620AA:Cable:INST,620,,620,,
HOT,/VGOFCCI621AA:Cable:INST,621,,621,,
HOT,/VGOFCCI632AA:Cable:INST,632,,632,,
HOT,/VGOFCCI652AA:Cable:INST,652,,652,,
HOT,/VGOFCCI652AA:CommCable:INST,652,,652,,
HOT,/VGOFCCI652AA:PowerCable:INST,652,,652,,
HOT,/VGOFCCI653AA:Cable:INST,653,,653,,
HOT,/VGOFCCI653AA:PowerCable:INST,653,,653,,
HOT,/VGOFCCI654AA:Cable:INST,654,,654,,
HOT,/VGOFCCI654AA:PowerCable:INST,654,,654,,
HOT,/VGOFCCI655AA:Cable:INST,655,,655,,
HOT,/VGOFCCI656AA:Cable:INST,656,,656,,
HOT,/VGOFCCP521AA:EQUI,521,,521,,
HOT,/VGOFCCP521AA:PP,521,,521,,
HOT,/VGOFCCP521AA:PP_SB,521,,521,,
HOT,/VGOFCCP521RA:EQUI,521,,521,,
HOT,/VGOFCCP521RA:PP,521,,521,,
HOT,/VGOFCCP521RA:PP_SB,521,,521,,
HOT,/VGOFCCP615AA:PP,615,,615,,
HOT,/VGOFCCP615AB:EQUI,615,,615,,
HOT,/VGOFCCP615AB:PP,615,,615,,
HOT,/VGOFCCP615AD:MISC,615,,615,,
HOT,/VGOFCCP615AE:EQUI,615,,615,,
HOT,/VGOFCCP615AE:PP,615,,615,,
HOT,/VGOFCCP615RA:PP,615,,615,,
HOT,/VGOFCCP615RC:EQUI,615,,615,,
HOT,/VGOFCCP615RC:MISC,615,,615,,
HOT,/VGOFCCP615RC:PP,615,,615,,
HOT,/VGOFCCP615RC:PP_SB,615,,615,,
HOT,/VGOFCCP616AA:EQUI,616,,616,,
HOT,/VGOFCCP616AA:PP,616,,616,,
HOT,/VGOFCCP616AA:PP_SB,616,,616,,
HOT,/VGOFCCP616AB:EQUI,616,,616,,
HOT,/VGOFCCP616AB:PP,616,,616,,
HOT,/VGOFCCP616AB:PP_SB,616,,616,,
HOT,/VGOFCCP616AC:PP,616,,616,,
HOT,/VGOFCCP616AC:PP_SB,616,,616,,
HOT,/VGOFCCP616AD:PP,616,,616,,
HOT,/VGOFCCP616AD:PP_SB,616,,616,,
HOT,/VGOFCCP616AE:EQUI,616,,616,,
HOT,/VGOFCCP616AE:PP,616,,616,,
HOT,/VGOFCCP616AE:PP_SB,616,,616,,
HOT,/VGOFCCP616AS:EQUI,616,,616,,
HOT,/VGOFCCP616AT:PP,616,,616,,
HOT,/VGOFCCP616AT:PP_SB,616,,616,,
HOT,/VGOFCCP616RA:PP,616,,616,,
HOT,/VGOFCCP616RA:PP_SB,616,,616,,
HOT,/VGOFCCP616RB:PP,616,,616,,
HOT,/VGOFCCP616RB:PP_SB,616,,616,,
HOT,/VGOFCCP616RD:PP,616,,616,,
HOT,/VGOFCCP616RE:EQUI,616,,616,,
HOT,/VGOFCCP616RE:PP,616,,616,,
HOT,/VGOFCCP616RE:PP_SB,616,,616,,
HOT,/VGOFCCP616UA:PP,616,,616,,
HOT,/VGOFCCP616UB:EQUI,616,,616,,
HOT,/VGOFCCP616UB:PP,616,,616,,
HOT,/VGOFCCP620AA:EQUI,620,,620,,
HOT,/VGOFCCP620AA:PP,620,,620,,
HOT,/VGOFCCP620AA:PP_SB,620,,620,,
HOT,/VGOFCCP620AB:EQUI,620,,620,,
HOT,/VGOFCCP620AB:PP,620,,620,,
HOT,/VGOFCCP620AB:PP_SB,620,,620,,
HOT,/VGOFCCP620AC:EQUI,620,,620,,
HOT,/VGOFCCP620AC:PP,620,,620,,
HOT,/VGOFCCP620AC:PP_SB,620,,620,,
HOT,/VGOFCCP620AD:EQUI,620,,620,,
HOT,/VGOFCCP620AD:PP,620,,620,,
HOT,/VGOFCCP620AD:PP_SB,620,,620,,
HOT,/VGOFCCP620RA:EQUI,620,,620,,
HOT,/VGOFCCP620RA:PP,620,,620,,
HOT,/VGOFCCP620RA:PP_SB,620,,620,,
HOT,/VGOFCCP620RB:EQUI,620,,620,,
HOT,/VGOFCCP620RB:PP,620,,620,,
HOT,/VGOFCCP620RB:PP_SB,620,,620,,
HOT,/VGOFCCP620RC:EQUI,620,,620,,
HOT,/VGOFCCP620RC:PP,620,,620,,
HOT,/VGOFCCP620RC:PP_SB,620,,620,,
HOT,/VGOFCCP620RD:EQUI,620,,620,,
HOT,/VGOFCCP620RD:PP,620,,620,,
HOT,/VGOFCCP620RD:PP_SB,620,,620,,
HOT,/VGOFCCP620RE:EQUI,620,,620,,
HOT,/VGOFCCP620RE:PP,620,,620,,
HOT,/VGOFCCP620RE:PP_SB,620,,620,,
HOT,/VGOFCCP620RF:EQUI,620,,620,,
HOT,/VGOFCCP620RF:PP,620,,620,,
HOT,/VGOFCCP620RF:PP_SB,620,,620,,
HOT,/VGOFCCP620RG:EQUI,620,,620,,
HOT,/VGOFCCP620RG:PP,620,,620,,
HOT,/VGOFCCP620RG:PP_SB,620,,620,,
HOT,/VGOFCCP620RH:EQUI,620,,620,,
HOT,/VGOFCCP620RH:PP,620,,620,,
HOT,/VGOFCCP620RH:PP_SB,620,,620,,
HOT,/VGOFCCP620RI:EQUI,620,,620,,
HOT,/VGOFCCP620RI:PP,620,,620,,
HOT,/VGOFCCP620RI:PP_SB,620,,620,,
HOT,/VGOFCCP620UA:EQUI,620,,620,,
HOT,/VGOFCCP620UA:PP,620,,620,,
HOT,/VGOFCCP620UA:PP_SB,620,,620,,
HOT,/VGOFCCP621AA:EQUI,621,,621,,
HOT,/VGOFCCP621AA:MISC,621,,621,,
HOT,/VGOFCCP621AA:PP,621,,621,,
HOT,/VGOFCCP621AA:PP_SB,621,,621,,
HOT,/VGOFCCP621AB:EQUI,621,,621,,
HOT,/VGOFCCP621AB:MISC,621,,621,,
HOT,/VGOFCCP621AB:PP,621,,621,,
HOT,/VGOFCCP621AB:PP_SB,621,,621,,
HOT,/VGOFCCP621AD:EQUI,621,,621,,
HOT,/VGOFCCP621AD:PP,621,,621,,
HOT,/VGOFCCP621AE:PP,621,,621,,
HOT,/VGOFCCP621AE:PP_SB,621,,621,,
HOT,/VGOFCCP621AF:EQUI,621,,621,,
HOT,/VGOFCCP621AF:PP,621,,621,,
HOT,/VGOFCCP621AF:PP_SB,621,,621,,
HOT,/VGOFCCP621AG:EQUI,621,,621,,
HOT,/VGOFCCP621AG:PP,621,,621,,
HOT,/VGOFCCP621AG:PP_SB,621,,621,,
HOT,/VGOFCCP621AH:PP,621,,621,,
HOT,/VGOFCCP621AH:PP_SB,621,,621,,
HOT,/VGOFCCP621RA:PP,621,,621,,
HOT,/VGOFCCP621RA:PP_SB,621,,621,,
HOT,/VGOFCCP621RB:PP,621,,621,,
HOT,/VGOFCCP621RC:PP,621,,621,,
HOT,/VGOFCCP621RC:PP_SB,621,,621,,
HOT,/VGOFCCP621RD:PP,621,,621,,
HOT,/VGOFCCP621RD:PP_SB,621,,621,,
HOT,/VGOFCCP621RE:PP,621,,621,,
HOT,/VGOFCCP621RF:PP,621,,621,,
HOT,/VGOFCCP621RF:PP_SB,621,,621,,
HOT,/VGOFCCP621RG:PP,621,,621,,
HOT,/VGOFCCP621RG:PP_SB,621,,621,,
HOT,/VGOFCCP621RH:PP,621,,621,,
HOT,/VGOFCCP621RK:PP,621,,621,,
HOT,/VGOFCCP621UA:PP,621,,621,,
HOT,/VGOFCCP621UD:EQUI,621,,621,,
HOT,/VGOFCCP621UD:PP,621,,621,,
HOT,/VGOFCCP624AA:EQUI,624,,624,,
HOT,/VGOFCCP624AA:PP,624,,624,,
HOT,/VGOFCCP624AA:PP_SB,624,,624,,
HOT,/VGOFCCP652AA:EQUI,652,,652,,
HOT,/VGOFCCP652AA:PP,652,,652,,
HOT,/VGOFCCP652AA:PP_SB,652,,652,,
HOT,/VGOFCCP652AB:EQUI,652,,652,,
HOT,/VGOFCCP652AB:PP,652,,652,,
HOT,/VGOFCCP652AB:PP_SB,652,,652,,
HOT,/VGOFCCP652AC:EQUI,652,,652,,
HOT,/VGOFCCP652AC:PP,652,,652,,
HOT,/VGOFCCP652AC:PP_SB,652,,652,,
HOT,/VGOFCCP652AD:EQUI,652,,652,,
HOT,/VGOFCCP652AD:MISC,652,,652,,
HOT,/VGOFCCP652AD:PP,652,,652,,
HOT,/VGOFCCP652AD:PP_SB,652,,652,,
HOT,/VGOFCCP652AE:EQUI,652,,652,,
HOT,/VGOFCCP652AE:PP,652,,652,,
HOT,/VGOFCCP652AE:PP_SB,652,,652,,
HOT,/VGOFCCP652AF:EQUI,652,,652,,
HOT,/VGOFCCP652AF:PP,652,,652,,
HOT,/VGOFCCP652AF:PP_SB,652,,652,,
HOT,/VGOFCCP652RA:EQUI,652,,652,,
HOT,/VGOFCCP652RA:PP,652,,652,,
HOT,/VGOFCCP652RA:PP_SB,652,,652,,
HOT,/VGOFCCP652UA:EQUI,652,,652,,
HOT,/VGOFCCP652UA:MISC,652,,652,,
HOT,/VGOFCCP652UA:PP,652,,652,,
HOT,/VGOFCCP653AA:EQUI,653,,653,,
HOT,/VGOFCCP653AA:PP,653,,653,,
HOT,/VGOFCCP653AA:PP_SB,653,,653,,
HOT,/VGOFCCP653AB:EQUI,653,,653,,
HOT,/VGOFCCP653AB:PP,653,,653,,
HOT,/VGOFCCP653AB:PP_SB,653,,653,,
HOT,/VGOFCCP653AC:EQUI,653,,653,,
HOT,/VGOFCCP653AC:PP,653,,653,,
HOT,/VGOFCCP653AC:PP_SB,653,,653,,
HOT,/VGOFCCP653RA:EQUI,653,,653,,
HOT,/VGOFCCP653RA:PP,653,,653,,
HOT,/VGOFCCP653RA:PP_SB,653,,653,,
HOT,/VGOFCCP653UA:EQUI,653,,653,,
HOT,/VGOFCCP653UA:MISC,653,,653,,
HOT,/VGOFCCP653UA:PP,653,,653,,
HOT,/VGOFCCP653UA:PP_SB,653,,653,,
HOT,/VGOFCCP654AA:EQUI,654,,654,,
HOT,/VGOFCCP654AA:MISC,654,,654,,
HOT,/VGOFCCP654AA:PP,654,,654,,
HOT,/VGOFCCP654AA:PP_SB,654,,654,,
HOT,/VGOFCCP654AB:EQUI,654,,654,,
HOT,/VGOFCCP654AB:MISC,654,,654,,
HOT,/VGOFCCP654AB:PP,654,,654,,
HOT,/VGOFCCP654AB:PP_SB,654,,654,,
HOT,/VGOFCCP654RA:EQUI,654,,654,,
HOT,/VGOFCCP654RA:PP,654,,654,,
HOT,/VGOFCCP654RA:PP_SB,654,,654,,
HOT,/VGOFCCP654UA:EQUI,654,,654,,
HOT,/VGOFCCP654UA:MISC,654,,654,,
HOT,/VGOFCCP654UA:PP,654,,654,,
HOT,/VGOFCCP654UA:PP_SB,654,,654,,
HOT,/VGOFCCP655AA:EQUI,655,,655,,
HOT,/VGOFCCP655AA:PP,655,,655,,
HOT,/VGOFCCP655AA:PP_SB,655,,655,,
HOT,/VGOFCCP655AB:EQUI,655,,655,,
HOT,/VGOFCCP655AB:PP,655,,655,,
HOT,/VGOFCCP655AB:PP_SB,655,,655,,
HOT,/VGOFCCP655AC:EQUI,655,,655,,
HOT,/VGOFCCP655AC:PP,655,,655,,
HOT,/VGOFCCP655AC:PP_SB,655,,655,,
HOT,/VGOFCCP655RA:EQUI,655,,655,,
HOT,/VGOFCCP655RA:MISC,655,,655,,
HOT,/VGOFCCP655RA:PP,655,,655,,
HOT,/VGOFCCP655RA:PP_SB,655,,655,,
HOT,/VGOFCCP655RB:EQUI,655,,655,,
HOT,/VGOFCCP655RB:PP,655,,655,,
HOT,/VGOFCCP655RB:PP_SB,655,,655,,
HOT,/VGOFCCP655UA:EQUI,655,,655,,
HOT,/VGOFCCP655UA:MISC,655,,655,,
HOT,/VGOFCCP655UA:PP,655,,655,,
HOT,/VGOFCCP656AA:EQUI,656,,656,,
HOT,/VGOFCCP656AA:PP,656,,656,,
HOT,/VGOFCCP656AA:PP_SB,656,,656,,
HOT,/VGOFCCP656AB:EQUI,656,,656,,
HOT,/VGOFCCP656AB:PP,656,,656,,
HOT,/VGOFCCP656AB:PP_SB,656,,656,,
HOT,/VGOFCCP656AC:EQUI,656,,656,,
HOT,/VGOFCCP656AC:PP,656,,656,,
HOT,/VGOFCCP656AC:PP_SB,656,,656,,
HOT,/VGOFCCP656AD:EQUI,656,,656,,
HOT,/VGOFCCP656AD:PP,656,,656,,
HOT,/VGOFCCP656AD:PP_SB,656,,656,,
HOT,/VGOFCCP656RA:EQUI,656,,656,,
HOT,/VGOFCCP656RA:PP,656,,656,,
HOT,/VGOFCCP656RA:PP_SB,656,,656,,
HOT,/VGOFCCP656RB:EQUI,656,,656,,
HOT,/VGOFCCP656RB:PP,656,,656,,
HOT,/VGOFCCP656RB:PP_SB,656,,656,,
HOT,/VGOFCCP656UA:EQUI,656,,656,,
HOT,/VGOFCCP656UA:PP,656,,656,,
HOT,/VGOFCCS520AA:STRU,520,,520,,
HOT,/VGOFCCS656AA:STRU,656,,656,,
HOT,/VGOFCCS656RA:STRU,656,,656,,
KTI,/PIPE:EXIT,76,,76,76,
KTI,/PIPING,76,,76,76,
